Selected Stocks By User,How many Stocks to select?,Start Date,End Date,Duration,Portfolio Value,Risk Factor,Confidence Level,Optimal weigths by CVAR for Numpy,Amount to Invest in each Stock by CVAR for Numpy,Optimal weigths by MVO for Numpy,Amount to Invest in each Stock by MVO for Numpy,Optimal Stocks Selected by Numpy,Optimal weigths by CVAR for QAOA,Amount to Invest in each Stock by CVAR for QAOA,Optimal weigths by MVO for QAOA,Amount to Invest in each Stock by MVO for QAOA,Optimal Stocks Selected by QAOA,Optimal weigths by CVAR for Sampling VQE,Amount to Invest in each Stock by CVAR for Sampling VQE,Optimal weigths by MVO for Sampling VQE,Amount to Invest in each Stock by MVO for Sampling VQE
"['HON', 'IBM', 'INTC', 'JNJ', 'KO', 'JPM', 'MCD', 'MMM', 'MRK', 'MSFT']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,"([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'HON': 2830.960155038263, 'INTC': 2370.824967187349, 'JPM': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'INTC': 336654.4725768124, 'JPM': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['HON', 'INTC', 'JPM', 'MRK', 'MSFT']","([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'HON': 2830.960155038263, 'INTC': 2370.824967187349, 'JPM': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'INTC': 336654.4725768124, 'JPM': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['HON', 'INTC', 'JPM', 'MRK', 'MSFT']","([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'HON': 2830.960155038263, 'INTC': 2370.824967187349, 'JPM': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'INTC': 336654.4725768124, 'JPM': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}"
"['HON', 'IBM', 'INTC', 'JNJ', 'KO', 'JPM', 'MCD', 'MMM', 'MRK', 'MSFT']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,"([0.041435301708476244, 0.11181720935201567, 0.039558715138047255, 0.7845176170210607, 0.022671156780400204],)","({'INTC': 41435.30170847625, 'KO': 111817.20935201566, 'MCD': 39558.71513804726, 'MRK': 784517.6170210607, 'MSFT': 22671.156780400204},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['INTC', 'KO', 'MCD', 'MRK', 'MSFT']","([0.041435301708476244, 0.11181720935201567, 0.039558715138047255, 0.7845176170210607, 0.022671156780400204],)","({'JNJ': 41435.30170847625, 'KO': 111817.20935201566, 'MCD': 39558.71513804726, 'MRK': 784517.6170210607, 'MSFT': 22671.156780400204},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['INTC', 'JNJ', 'KO', 'MCD', 'MRK']","([0.06076384723638867, 0.013533423855800508, 0.06036684005300079, 0.7198856580188334, 0.14545023083597652],)","({'INTC': 60763.84723638867, 'JNJ': 13533.423855800507, 'MCD': 60366.840053000786, 'MRK': 719885.6580188334, 'MSFT': 145450.23083597652},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'JNJ': 336654.4725768124, 'KO': 174487.573483481, 'MCD': 186813.27858492115, 'MRK': 104224.90696909695}"
"['HON', 'IBM', 'INTC', 'JNJ', 'KO', 'JPM', 'MCD', 'MMM', 'MRK', 'MSFT']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,"([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'HON': 2830.960155038263, 'KO': 2370.824967187349, 'MCD': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['HON', 'KO', 'MCD', 'MRK', 'MSFT']","([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'HON': 2830.960155038263, 'KO': 2370.824967187349, 'MCD': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['HON', 'KO', 'MCD', 'MRK', 'MSFT']","([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'HON': 2830.960155038263, 'KO': 2370.824967187349, 'MCD': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}"
"['HON', 'IBM', 'INTC', 'JNJ', 'KO', 'JPM', 'MCD', 'MMM', 'MRK', 'MSFT']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,"([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'INTC': 2830.960155038263, 'KO': 2370.824967187349, 'JPM': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'KO': 336654.4725768124, 'JPM': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['INTC', 'KO', 'JPM', 'MRK', 'MSFT']","([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'INTC': 2830.960155038263, 'JPM': 2370.824967187349, 'MCD': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'KO': 336654.4725768124, 'JPM': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['INTC', 'KO', 'JPM', 'MRK', 'MSFT']","([0.002830960155038263, 0.002370824967187349, 0.07444145912367911, 0.5715944810579153, 0.3487622746961799],)","({'INTC': 2830.960155038263, 'KO': 2370.824967187349, 'JPM': 74441.45912367912, 'MRK': 571594.4810579154, 'MSFT': 348762.2746961799},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'KO': 336654.4725768124, 'JPM': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}"
"['HON', 'IBM', 'INTC', 'JNJ', 'KO', 'JPM', 'MCD', 'MMM', 'MRK', 'MSFT']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,"([0.023589448781360902, 0.12220804625432331, 0.03462554728749687, 0.20970413141509822, 0.6098728262617208],)","({'HON': 23589.4487813609, 'KO': 122208.04625432332, 'MCD': 34625.54728749688, 'MRK': 209704.13141509824, 'MSFT': 609872.8262617207},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['HON', 'KO', 'MCD', 'MRK', 'MSFT']","([0.023589448781360902, 0.12220804625432331, 0.03462554728749687, 0.20970413141509822, 0.6098728262617208],)","({'HON': 23589.4487813609, 'KO': 122208.04625432332, 'MCD': 34625.54728749688, 'MRK': 209704.13141509824, 'MSFT': 609872.8262617207},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'HON': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['INTC', 'JNJ', 'MCD', 'MRK', 'MSFT']","([0.023589448781360902, 0.12220804625432331, 0.03462554728749687, 0.20970413141509822, 0.6098728262617208],)","({'HON': 23589.4487813609, 'KO': 122208.04625432332, 'MCD': 34625.54728749688, 'MRK': 209704.13141509824, 'MSFT': 609872.8262617207},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'INTC': 197819.76838568875, 'JNJ': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}"
"['HON', 'IBM', 'INTC', 'JNJ', 'KO', 'JPM', 'MCD', 'MMM', 'MRK', 'MSFT']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,"([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'JNJ': 23202.01021223779, 'KO': 126638.72602291939, 'MCD': 80545.9072965626, 'MRK': 46216.24144975194, 'MSFT': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'JNJ': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['JNJ', 'KO', 'MCD', 'MRK', 'MSFT']","([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'JNJ': 23202.01021223779, 'KO': 126638.72602291939, 'MCD': 80545.9072965626, 'MRK': 46216.24144975194, 'MSFT': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'JNJ': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}","['JNJ', 'KO', 'MCD', 'MRK', 'MSFT']","([0.023202010212237792, 0.1266387260229194, 0.0805459072965626, 0.04621624144975194, 0.7233971150185282],)","({'INTC': 23202.01021223779, 'JNJ': 126638.72602291939, 'KO': 80545.9072965626, 'MCD': 46216.24144975194, 'MSFT': 723397.1150185282},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'JNJ': 197819.76838568875, 'KO': 336654.4725768124, 'MCD': 174487.573483481, 'MRK': 186813.27858492115, 'MSFT': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2018, 3, 1)",59,1000000,0.5,0.95,"([0.041435301708476244, 0.11181720935201567, 0.039558715138047255, 0.7845176170210607, 0.022671156780400204],)","({'NKE': 41435.30170847625, 'TRV': 111817.20935201566, 'UNH': 39558.71513804726, 'CRM': 784517.6170210607, 'V': 22671.156780400204},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'TRV': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'TRV', 'UNH', 'CRM', 'V']","([0.041435301708476244, 0.11181720935201567, 0.039558715138047255, 0.7845176170210607, 0.022671156780400204],)","({'NKE': 41435.30170847625, 'TRV': 111817.20935201566, 'UNH': 39558.71513804726, 'CRM': 784517.6170210607, 'V': 22671.156780400204},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'TRV': 336654.4725768124, 'CRM': 174487.573483481, 'V': 186813.27858492115, 'DIS': 104224.90696909695}","['NKE', 'TRV', 'CRM', 'VZ', 'V']","([0.08283331393224136, 0.03799983033542, 0.7528876637929123, 0.1089711793354087, 0.017308012604017646],)","({'NKE': 82833.31393224136, 'TRV': 37999.83033542, 'CRM': 752887.6637929123, 'V': 108971.1793354087, 'DIS': 17308.012604017647},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'TRV': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'V': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2018, 6, 1)",151,1000000,0.5,0.95,"([0.06076384723638867, 0.013533423855800508, 0.06036684005300079, 0.7198856580188334, 0.14545023083597652],)","({'NKE': 60763.84723638867, 'TRV': 13533.423855800507, 'UNH': 60366.840053000786, 'CRM': 719885.6580188334, 'V': 145450.23083597652},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'TRV': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'TRV', 'UNH', 'CRM', 'V']","([0.06076384723638867, 0.013533423855800508, 0.06036684005300079, 0.7198856580188334, 0.14545023083597652],)","({'NKE': 60763.84723638867, 'TRV': 13533.423855800507, 'UNH': 60366.840053000786, 'CRM': 719885.6580188334, 'V': 145450.23083597652},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'UNH': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'TRV', 'UNH', 'CRM', 'DIS']","([0.08283331393224136, 0.03799983033542, 0.7528876637929123, 0.1089711793354087, 0.017308012604017646],)","({'TRV': 82833.31393224136, 'UNH': 37999.83033542, 'CRM': 752887.6637929123, 'V': 108971.1793354087, 'DIS': 17308.012604017647},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'TRV': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'DIS': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2018, 9, 1)",243,1000000,0.5,0.95,"([0.24049929210438284, 0.12927349595082552, 0.5923784351888763, 0.028533783837287365, 0.009314992918627972],)","({'NKE': 240499.29210438282, 'UNH': 129273.49595082551, 'CRM': 592378.4351888763, 'VZ': 28533.783837287363, 'V': 9314.992918627971},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'UNH': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'UNH', 'CRM', 'VZ', 'V']","([0.24049929210438284, 0.12927349595082552, 0.5923784351888763, 0.028533783837287365, 0.009314992918627972],)","({'NKE': 240499.29210438282, 'UNH': 129273.49595082551, 'CRM': 592378.4351888763, 'V': 28533.783837287363, 'DIS': 9314.992918627971},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'UNH': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'CRM', 'VZ', 'V', 'WMT']","([0.24628708105847738, 0.5697049035944137, 0.008119282631425901, 0.14778935592855172, 0.028099376787131314],)","({'NKE': 246287.08105847737, 'CRM': 569704.9035944138, 'VZ': 8119.282631425901, 'V': 147789.35592855173, 'WMT': 28099.376787131314},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'CRM': 336654.4725768124, 'VZ': 174487.573483481, 'V': 186813.27858492115, 'WMT': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2019, 1, 1)",365,1000000,0.5,0.95,"([0.0788898243072562, 0.045499058136464474, 0.4961057372616548, 0.35777647867626144, 0.021728901618363196],)","({'NKE': 78889.8243072562, 'UNH': 45499.058136464475, 'CRM': 496105.7372616548, 'VZ': 357776.47867626144, 'V': 21728.901618363197},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'UNH': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'UNH', 'CRM', 'VZ', 'V']","([0.1340476670776797, 0.02102779379303466, 0.050496714076708846, 0.41297913962514554, 0.3814486854274312],)","({'NKE': 134047.6670776797, 'PG': 21027.793793034663, 'UNH': 50496.71407670884, 'CRM': 412979.13962514553, 'VZ': 381448.6854274312},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'UNH': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'UNH', 'CRM', 'VZ', 'DIS']","([0.1947877056913781, 0.013089772330111389, 0.36862879873763893, 0.4229043046618316, 0.0005894185790399182],)","({'NKE': 194787.7056913781, 'UNH': 13089.77233011139, 'CRM': 368628.7987376389, 'VZ': 422904.3046618316, 'WMT': 589.4185790399182},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'UNH': 336654.4725768124, 'CRM': 174487.573483481, 'VZ': 186813.27858492115, 'DIS': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2019, 6, 1)",516,1000000,0.5,0.95,"([0.02671812302973259, 0.4406953876935387, 0.03127203703053178, 0.45553470287461767, 0.045779749371579324],)","({'NKE': 26718.123029732593, 'PG': 440695.38769353874, 'CRM': 31272.03703053178, 'V': 455534.70287461765, 'DIS': 45779.749371579324},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'CRM': 174487.573483481, 'V': 186813.27858492115, 'DIS': 104224.90696909695}","['NKE', 'PG', 'CRM', 'V', 'DIS']","([0.02671812302973259, 0.4406953876935387, 0.03127203703053178, 0.45553470287461767, 0.045779749371579324],)","({'NKE': 26718.123029732593, 'PG': 440695.38769353874, 'CRM': 31272.03703053178, 'V': 455534.70287461765, 'DIS': 45779.749371579324},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PG': 197819.76838568875, 'CRM': 336654.4725768124, 'VZ': 174487.573483481, 'V': 186813.27858492115, 'DIS': 104224.90696909695}","['PG', 'TRV', 'CRM', 'V', 'DIS']","([0.06076384723638867, 0.013533423855800508, 0.06036684005300079, 0.7198856580188334, 0.14545023083597652],)","({'NKE': 60763.84723638867, 'CRM': 13533.423855800507, 'VZ': 60366.840053000786, 'V': 719885.6580188334, 'DIS': 145450.23083597652},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'PG': 197819.76838568875, 'TRV': 336654.4725768124, 'CRM': 174487.573483481, 'V': 186813.27858492115, 'DIS': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2020, 1, 1)",730,1000000,0.5,0.95,"([0.09804281666644626, 0.48252368253607003, 0.034618241094017864, 0.006758703288086517, 0.3780565564153793],)","({'NKE': 98042.81666644626, 'PG': 482523.68253607, 'UNH': 34618.24109401787, 'CRM': 6758.703288086517, 'V': 378056.5564153793},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'PG', 'UNH', 'CRM', 'V']","([0.09804281666644626, 0.48252368253607003, 0.034618241094017864, 0.006758703288086517, 0.3780565564153793],)","({'NKE': 98042.81666644626, 'PG': 482523.68253607, 'UNH': 34618.24109401787, 'CRM': 6758.703288086517, 'V': 378056.5564153793},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'V': 104224.90696909695}","['NKE', 'PG', 'V', 'WMT', 'DIS']","([0.1878368240548671, 0.4406030831058512, 0.02637018014560519, 0.3232852909311332, 0.02190462176254328],)","({'NKE': 187836.8240548671, 'PG': 440603.0831058512, 'CRM': 26370.18014560519, 'V': 323285.29093113315, 'DIS': 21904.62176254328},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'V': 174487.573483481, 'WMT': 186813.27858492115, 'DIS': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2021, 1, 1)",1096,1000000,0.5,0.95,"([0.4149825128002095, 0.28677426040473325, 0.12467520320788503, 0.006303961466436835, 0.1672640621207354],)","({'NKE': 414982.51280020946, 'PG': 286774.26040473324, 'CRM': 124675.20320788503, 'V': 6303.961466436835, 'WMT': 167264.0621207354},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'CRM': 174487.573483481, 'V': 186813.27858492115, 'WMT': 104224.90696909695}","['NKE', 'PG', 'CRM', 'V', 'WMT']","([0.4149825128002095, 0.28677426040473325, 0.12467520320788503, 0.006303961466436835, 0.1672640621207354],)","({'NKE': 414982.51280020946, 'PG': 286774.26040473324, 'CRM': 124675.20320788503, 'V': 6303.961466436835, 'WMT': 167264.0621207354},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'CRM': 174487.573483481, 'V': 186813.27858492115, 'WMT': 104224.90696909695}","['NKE', 'PG', 'CRM', 'WMT', 'DIS']","([0.46779697360572164, 0.30959294885047844, 0.09193386495464978, 0.12887505612784092, 0.0018011564613094016],)","({'NKE': 467796.97360572167, 'PG': 309592.94885047845, 'V': 91933.86495464978, 'WMT': 128875.05612784091, 'DIS': 1801.1564613094017},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'CRM': 174487.573483481, 'WMT': 186813.27858492115, 'DIS': 104224.90696909695}"
"['NKE', 'PG', 'TRV', 'UNH', 'CRM', 'VZ', 'V', 'WMT', 'DIS']",5,"(2018, 1, 1)","(2022, 1, 1)",1461,1000000,0.5,0.95,"([0.30450469590411816, 0.4811767631504713, 0.0733683648088954, 0.11966769755077321, 0.021282478585742018],)","({'NKE': 304504.6959041182, 'PG': 481176.7631504713, 'UNH': 73368.3648088954, 'CRM': 119667.69755077321, 'WMT': 21282.478585742017},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'WMT': 104224.90696909695}","['NKE', 'PG', 'UNH', 'CRM', 'WMT']","([0.31472568908925674, 0.44224082733535197, 0.23211210240504668, 0.002525332966160019, 0.008396048204184554],)","({'NKE': 314725.68908925675, 'PG': 442240.82733535196, 'UNH': 232112.10240504667, 'V': 2525.332966160019, 'WMT': 8396.048204184555},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'WMT': 104224.90696909695}","['NKE', 'PG', 'UNH', 'CRM', 'DIS']","([0.4149825128002095, 0.28677426040473325, 0.12467520320788503, 0.006303961466436835, 0.1672640621207354],)","({'NKE': 414982.51280020946, 'UNH': 286774.26040473324, 'CRM': 124675.20320788503, 'VZ': 6303.961466436835, 'WMT': 167264.0621207354},)","[0.19781976838568874, 0.33665447257681236, 0.174487573483481, 0.18681327858492114, 0.10422490696909695]","{'NKE': 197819.76838568875, 'PG': 336654.4725768124, 'UNH': 174487.573483481, 'CRM': 186813.27858492115, 'DIS': 104224.90696909695}"
